name,content
"Гражданско право","Непосредствени съседи са собствениците, ползвателите и обитателите на апартаменти, които са разположени на същия етаж, под или над съответния обект."
"Гражданско право","Необходим ремонт е дейност за привеждане на сградата, на общи части, инсталации или части от тях в съответствие с нормативните изисквания за техническа пригодност на сградата и инсталациите, включително и покривите, с оглед отстраняване на създадени пречки или неудобства за нормалното използване на сградата и жилищата, апартаментите в нея."
"Гражданско право","Неотложен ремонт е дейност за предотвратяване разрушаването на сградата, на нейни конструктивни елементи, общи части, инсталации или части от тях, както и за отстраняване на значителни повреди и деформации, водещи до опасност за живота и здравето на собствениците, ползвателите, обитателите и други лица, до нанасяне на увреждане на околната среда и на близкостоящи сгради."
"Гражданско право","Разходи за управление и поддържане са разходите за консумативни материали, свързани с управлението, за възнаграждения на членовете на управителните и контролните органи и за касиера, както и за електрическа енергия, вода, отопление, почистване, абонаментно обслужване на асансьор и други разноски, необходими за управлението и поддържането на общите части на сградата."
"Гражданско право","Поддържане на общите части е дейност, насочена към запазване на общите части в добро състояние."
"Гражданско право","Преустройство на обща част на сградата е дейност, при която може да се променя предназначението на обекта със или без изпълнение на строителни и монтажни работи."
"Гражданско право","Дълготрайно отсъствие е отсъствие на собственик, ползвател или обитател без прекъсване, което продължава повече от три месеца."
"Гражданско право","Неотложен случай е наличие на факти или обстоятелства, които създават предпоставка за разрушаването на сградата или на съседни или близко стоящи сгради, на техни конструктивни елементи, общи части, инсталации или части от тях или за такова увреждане на сградата или на съседни или близко стоящи сгради, на техни конструктивни елементи, общи части, инсталации или части от тях, което възпрепятства нормалното използване на сградата или самостоятелните обекти в нея, както и наличието на факти и обстоятелства, водещи до опасност за живота и здравето на собствениците, обитателите и други лица."
"Гражданско право","Основен ремонт"
"Гражданско право","Придобиването на недвижим имот чрез покупко-продажбата е вид договор, изповядващ се пред нотариус и осъществяващ се посредством покупка с нотариален акт (съгласно чл.18 от ЗЗД). С други думи прехвърлянето на имот означава смяна на собствеността. В договора участват продавач и купувач, като по силата на този договор продавача се задължава да прехвърли собствеността на конкретен имот на купувача срещу определена сума, която купувача, от своя страна, е длъжен да заплати. Продажната цена се определя свободно от страните, с пояснението, че не бива да бъде по-ниска от данъчната оценка на имота. Покупко-продажбата на недвижим имот е непротивопоставима сделка, което означава, че не може да бъде развалена от трети лица и страни. Важно е да се уточни, че след придобиване на имота от страна на купувача, същият е длъжен да заплати местен данък към съответната Община, в която се намира новопридобитият имот."
"Гражданско право","Проверката за тежести върху имота може да се направи чрез справка в системата на имотния регистър. Там ще получите автентично удостоверение за тежести, което показва дали по някакъв начин имота е обременен с ипотеки, възбрани, искови молби или висящи съдебни дела. Проверката може да се извърши преди сключване на сделката по прехвърлянето и е изцяло в интерес на купувача. Сдобиването с подобна информация не е за омаловажаване и действа като вид защита.сключването на сделка с недвижим имот и за двете страни. Важно е да работите и да се възползвате от знанията и уменията на вещ адвокат."
"Гражданско право","Как можем да прехвърлим наш апартамент на дъщеря ми и зет ми, но да не е с дарение. При покупко-продажба трябва ли да има реално преведени пари при сделката"
"Гражданско право","Зависи от целта на прехвърлянето- покупко продажба, дълг срещу собственост, договор за издръжка и гледане.Ако изберете продажба- да, нужно е да има прехвърляне на парични средства и то в разер на реалната продажна цена- особено ако прехвърлянето има за цел защита от кредитори."
"Семейно право","Земеделска земя /към момента на придобиване сега в регулация, 685кв./ е придобита по време на брак/от този брак има едно дете/. Следва развод. Съпругата има втори брак и още едно дете. Съпругът има още два брака и още едно дете. В нотариалния акт е записано името само на съпругата, но с фамилията на първия съпруг. В свидетелството за наследници на жената, на чието име е нотариалния акт, фигурират втория съпруг и двете деца. Кой би трябвало да има претенции към имота и взема ли се под внимание факта, че е пробит по време на първия брак?"
"Семейно право","живея в собственост на бившия ми съпруг (апартамент)до навършването на пълнолетие на второто ни дете.Вече трета година получавам минималната издръжка,а те разбира се,растат и имат нужда от повече средства.За апартамента и всичко, което възниква за поддържането му,плащам аз-данъци,ремонтни дейности,повреди.Сметките също си плащам.Въпросът е-не е ли бившият ми съпруг задължен по някакъв начин да ми възстанови сумите за някои неща"
"Международно право","Мой близък иска да регистрира фирма. Името, което е харесал е свободно в търговския регистър, но се оказва, че има такава запазена марка в някои страни в Европа, САЩ, Мексико"
"Семейно право","Разноските по поддържане на имота не можете да претендирате. Само тези, които увеличават неговата стойност след развод"
"Семейно право","За издръжката- винаги можете да поискате да бъде увеличена."
"Семейно право","На първо време нека майка ви поиска да й бъде заплащано обезщетение за ползването, от което е лишена. В последствие би могла да претендира и 1/2 от стойността на вещите, които са придобили."
"Семейно право","Днес за пореден път получих заплахи, че ще бъда изгонена от дома, в който живея с детето ми. Заплахите са от бащата но детето и от майка му. Апартаментът е техен. Бащата на детето ми вчера направи огромен скандал, за това че съм го събудила (четвърта поредна сутрин) да гледа детето, за да отида на физиотерапия. Детето е на 2 години. За тези 2 години бащата се включва само за по 15 мин. игра с малкия и то не всеки ден. Постоянно ми се натяква, че съм прибрана от улицата в този апартамент, че съм никоя, че ще ме смачка, че ще ми вземе детето. Многократно ми е изхвърлял дрехите, взимал ключове. Веднъж ни изгони с детето, бях извикала полиция и те ми помагнаха да вземем дрехи от апартамента и спахме на хотел."
"Семейно право","Каква е веротността бащата да спечели дело за родителски права? Работя, детето живее при мен след раздялата, лл, детска градина, извънкласни дейности са в моят град, живея при родителите ми с детето, имам помощ от тях"
"Наследствено право","Не мога да си отговоря на въпрос свързан със запазена част от наследство  дядо и баба ни дариха мен и леля(сестрата на майка ми)за всяка по 1/2 от дворно място и двуетажна къща, които по нотарялен акт са неделими."
"Наследствено право","почина леля и остави наследник братовчедка ми, при все че сме дарени безвъзмездно. Каква е запазената част от наследство, за която може да претендира майка ми"
"Семейно право","родителите ми се развеждат след дълъг брак. Очакваме този месец съдът да излезе с решение, делото се води по вина."
"Семейно право","Към момента родителите ми са разделени от 2 години, като майка ми се изнесе, защото баща ми ѝ посегна физически. Апартаменът е придобит по време на брака, както и цялото им имущество (без един наследствен апартамент на баща ми, за който майка ми не претендира). Баща ми не допуска майка ми до нито един имот, кола и тн. Тя няма ключ от никъде и той дори задържа голяма част от вещите ѝ, когато тя напусна жилището."
"Семейно право","Предвид, че са се оженили млади, с времето на брака са придобили почти всичко което имат. Как ще се подели това имущество? Знам, че трябва да се води ново дело за делби и тн, но представете си апартамент, който няма как да бъде физически разделен и ползван едновременно от двамата. Майка ми няма как да се върне да живее там, защото той ѝ посяга. Тя не притежава собственост извън брака и ситуацията ѝ не е завидна в момента. Няма достъп до нищо, което е наполовина нейно."
"Гражданско право","Живея в 14-сет етажен блок. На всеки етаж има стаичка с мивка и тръба за сметосъбиране. Никога не се е ползвала за тази цел.С решение на общото събрание на етажната собственост е решено да се използва от живущите на етажа. Съседите я ползват като килер, а някои са я усвоили към жилищата си. Плаща се минимален наем към фонда за ремонти на ЕС. Има ли възможност тези стаички да се закупят от желаещите?"
"Семейно право","Живях 3 години с мъж на семейни начала.Без брак сме,нямаме общи деца.Когато се разделихме поиска да му плащам кредита,който е ва негово име като аз не съм гарант.Отделно е влязъл в имейла ми и май се опитва да ме следи.Отделно съм виждала колата пред блока ми.какво да правя"
"Медицинско право","Направиха ми дентален мост от осем коронки, който освен, че няма никаква естетика, ми причинява болки и неудобство при отхапване."
"Медицинско право","На първата проба мостът си беше добър, но после докторката решила, че предните ми зъби трябва да се намалят и от там идват проблемите. Докторката отрича да е настоявала за намаляване на предните зъби, но нейната колежка ми прати снимка, на която се вижда какъв е бил моста, преди да ми бъде постоянно поставен."
"Медицинско право","Платих много пари за този мост, а зъболекарката не признава вина."
"Гражданско право","общите части не могат да бъдат закупувани."
"Трудово право","относно болничен и отпуска. Миналата календарна година бях в болничен около 3 мес и половина и ми останаха доста дни неползвана отпуска. Сега моят работодател твърди, че сумарният годишен отпуск за миналата година трябва да бъде намален с 1/4, т.е намалява ми дните неползвана миналата година отпуска с мотива, че тъй като съм била във болнични,  времето на болничните намалява полагаемият се брой дни годишен отпуск."
"Трудово право","На друг колега, с когото сме излезли по същото време в болничен, дните са пълни. Била съм и 2 мес от тази календарна година в болнични- за тази година нямам намаляване в броя."
"Семейно право","Бившият ми съпруг не обслужва кредита си.Аз живея с двете ни деца в негов апартамент,с право на ползване съм до навършване на пълнолетие."
"Банково право","Въпросът ми е може ли банката да ми вземе автомобила,тъй като съм съдлъжник по договора с банката.?В съдебното решение за развода аз отпадам като съдлъжник,но банката не зачита този факт"
"Семейно право","Нямам брак с него детето ми е на 3 г.   с въпросния човек не живея повече от 2 години и половина. Причината по която аз вече не живея с него са употреба на наркотици и алкохол от негова страна. Физическа аресия спрямо мен не е имало, а с само тормоз и заплахи, че ще ми вземе детето. За тези 2,5 години той е взимал детето от яслата, а в последствие и от градината може би 4 пъти месечно, но е имало и периоди когато с месеци не се е обаждал. Не плаща издръжка и не дава никакви други пари за детето. До момента е платил само 2 пъти таксата за градината. Притесненията са ми относно случките напоследък. Иска детето ми да започне да нощува в  апартамента в които живее за по няколко дни. А там той живее с друга жена, която има 8 годишен син от друг мъж. А той има и  развод  и 2 деца които не вижда често. Заплашва ме, че ако не му давам детето ще ме осъди и ще ми го вземе, защото познавал много  хора в съдебната система. Аз не искам издръжка, просто  искам на този нарко зависим човек да му бъдат отнети родителските му права върху моето дете. Защото освен да е признал детето друго за него не е направил."
"Гражданско право","Майка ми има дял от наследствена вила в планината заедно с баба ми и вуйчо ми. Баба ми иска да прехвърли вилата на майка ми, но имаме притеснения, че имота има ипотека"
"Семейно право","С мъжа ми сме разделени.Живеехме в моя дом ,заедно с родителите ми.Имаме дете на 13г ,осиновено.След раздялата детето живее с мен и аз се грижа за него. Баща не полага никакви грижи за детето,само понякога малка парична сума.Детето посещава домът му много рядко,няма желания поради недобри отношения.Моля да ми разясните ,при наличие на 5 годишна фактическа раздяла,как най -бързо и безболезнено, може да бъде получен развод"
"Гражданско право","Майка ми и баща ми нямат граждански брак прехвърлиха къща чрез покупко-продажба от Дядо ми без знанието на моите лели, понеже не бяха съгласни и дядо ми реши да я продаде на баща ми."
"Семейно право","Какви документи трябват на майката, ако иска да пътува зад граница с детето, сама, без бащата"
"Наследствено право","дядо ми, който лично не познавам е починал, вследствие баба ми останала жива и съм пряк наследник на имот."
"Наследствено право","Изостави ли са я, но са задържали Нотариалният акт за къщата в себе си. Намесва се друга жена, - представя се като стар семеен приятел, която решава да вземе баба ми при себе си и да я гледа. Разбира за мен, като пряк наследник и старателно е проучила къде се намирам за да разговаряме по телефона"
"Гражданско право","партидите за вода, ток да прехвърля на мое име и без това аз плащам"
"Гражданско право","Бих ли могла в същия този имот да разположа преместваем търговски обект и ползвателя да се облагодетелства с наем за него, необходимо ли е съгласието на другия съсобственик"
"Гражданско право","като собственик можете да поискате партидите за ток и вода да бъдат на ваше име. И да, можете да разположите преместваем обект, но със съгласието на съсобственика ( не на ползвателя)."
"Гражданско право","с приятелят ми ще сключим брак през месец май, той ще тегли ипотека на негово име  и ще придобие собственост на акт 15. Това значи ли, че тази ипотека ще е СИО и ако след години аз реша да тегля кредит, тази ипотека ще фигурира ли към името ми"
"Гражданско право","съсед от входа, в който живея, постоянно спира асансьора, защото му пречи"
"Гражданско право","Искаме да купим имот чрез покупко - продажба, но продавача да си запази правото на ползване на имота до живот."
"Гражданско право","Човека, който ще продаде къщата на мен и впоследсвие стане ползвател на имота, ще може ли да живее с когото си поиска в имота без да може да му се забрани и без да може да се отървем от въпросния човек по правен път (този човек който ще живее с ползвателя няма да бъде вписан в нотариалния акт с право на ползване)."
"Гражданско право","Ползвателя ще може ли да отдава имота под наем без да поиска съгласието на собственика"
"Гражданско право","Ще може ли да освен себе си да поиска и да си впише някой друг в нотариалния акт, който да има право на ползване също като него"
"Гражданско право","Аз ще имам ли право да живея там, след като ползвателя ще има правото да живее в целия имот."
"Гражданско право","ще мога ли да ремонтирам имота без съгласието на ползвателя или ползвателя да ремонтира имота без съгласието на собственика"
"Семейно право","Бащата на детето ми(припознато е),  се опитва ми забрани да пътувам с нея в рамките на България."
"Трудово право","Бях майчинство, трудовият ми договор е прекратен по взаимно съгласие, по мое желание. Получих трудовата си книжка и заповед за прекратяване на договора в срок. Въпросът е, че ме накараха да попълня и декларация, която гласеше че нямам материални и финансови претенции към фирмата и съм получила трудовата си книжка. Впоследствие осъзнах, че всъщност имам да получавам пари за 47 дни неизползван платен отпуск, което е посочено и в заповедта за прекратяване."
"Наследствено право","Мъжът ми , с който нямахме брак почина. Единствен наследник му е нашето дете, което е на 12 години. Жилището, в което живеехме е на името на мъжа ми, с право на ползване от свекървата ми."
"Наследствено право","Днес почина братът на баба ми. Остави вдовица, но нямат деца. В този случай баба ми явява ли се негов наследник, заедно с вдовицата му"
"Семейно право","покупка по време на брака ( освен ако нямате подписан предбрачен договор), имотър ще стане СИО, като и Вие ще е необходимо да бъдете ипотекарен длъжник."
"Наследствено право","Майка ми и баща ми се разведоха, но имуществото не е поделено. Сега татко почина."
"Наследствено право","С факта на смъртта на бащата, детето е станало собственик на имота- не е нужно никакво прехвърляне да правите. Правото на ползване на бабата обаче не е погасено. Няма как и да бъде учредено такова право за Вас.	"
"Семейно право","подаване на молба за развод по взаимно съгласие"
"Семейно право","режим на лични отношение на детето ми с баща му.Водим спор с бащата кога трябва да взема детето.Аз твърдя,че трябва да го вземе в събота в 9ч,а той твърди ,че няма значение часа  ,може и след обед да го взима.Проблема е ,че всеки път звъни да го взема в различни часове на деня  и така ми пречи на моите планове .Имам ли правно основание да му откажа да го вземе в по късен час. Другото което ме интересува ,там пише всяка четна година кога да го взема,а за нечетната нищо не пише. Означава ли ,че не трябва да взима детето"
"Гражданско право","имаме теч на тераса от апартамента над нас. Как да постъпим, тъй като съседите не искат да ремонтират. Прочетох, че е е необходим констативен протокол от домоуправителя"
"Гражданско право","Със съпругът ми построихме къща, но разрешението за ползване го издадоха само на мое име, защото земята, на която строихме е моя. В документите за строежа и двамата фигурираме като възложители. възможно ли е в нотариалния акт на къщата двамата да сме отбелязани като собственици ( както би трябвало да бъде)"
"Семейно право","За семейното жилище сме се разбрали майката да остане в него с детето до навършване на 18г. възраст. Жилището е купено от двамата и е със собственост 50-50%. Възможно ли е на даден етап след развода някой от двамата да предяви претенции към жилището (собствеността да стане 100%  в полза на единия)"
"Семейно право","Издръжката, за която сме се споразумели, може ли да бъде променяна"
"Семейно право","преминаване към режим на разделност след вече сключен граждански брак."
"Семейно право","Искане за отразяване на избор или промяна на режим на имуществени отношения"
"Семейно право","Обща декларация на съпрузите за избор на режим на разделност с нотариална заверка на подписите"
"Гражданско право","Имаме къща с два различни входа и общ двор От едната страна е входа на единия брат ,а от другата страна входа на другия брат.Всеки си има тавански помещения върху стаите и съответно натурален акт."
"Гражданско право","Единия брат е заел част от нашия таван при ,което ние нямаме достъп и при големи снегове и дъждове стаята, която се намира под това таванско помещение се мокри и се налага да правим ремонт. Предопреден е,че трябва да го освободи ,но не желае"
"Информационно право","При попълване на лични данни в онлайн приложение към външен доставчик от негово собствено устройство, сме събмитнали лични данни без кликане на никакви съгласия  по каквито и да било условия на услугата, освен съгласието за ползване на подадените лични данни."
"Информационно право","В последствие, след проблем с услугата, по разпечатка от системата доставчикът спекулира, че сме се съгласили с абсурдни допълнителни условия, с които никой разумен клиент не би се съгласил. С две думи - съгласие да освободим доставчика на услугата от всякаква - всякаква - отговорност за нея и от каквито и да било последствия."
"Информационно право","възможно ли е да се оспори това електронно съгласие, което по никакъв начин не сме давали информирано, и което явно има начин технически да се изфабрикува."
"Семейно право","Дори и лишеният от родителски права има възможност за личен контакт с детето и задължение за издръжка.Обичайно, при положение, че Вие сте родителят, който упражнява РП, на бащата ще бъде определен РЛК и издръжка която да плаща в полза на детето."
"Гражданско право","заснемете повредите по Вашето жилище. Поискайте обезпечаване на доказателства, а в последствие и да бъдат задължени съседите да отстранят теча."
"Трудово право","Мой близък започна работа преди една година в една фирма. Март месец негов колега напусна и му предложиха да заеме неговата позиция, която е по-висока, и той се съгласи. Вече 4 месеца си работи на тази позиция. Но сега разбира, че неговия колега иска пак да се върне и да си заеме същата позиция."
"Гражданско право","каква е процедурата за законно покриване на тераса общи части, както и при жалба след разрешението за строеж, необходимо ли е да бъде свалена"
"Гражданско право","Апартаментът ми се намира на 4-ти етаж, като върху него има тераса (по смисъла на ЗУТ), която се явява 79 кв. м. общи площи + 6 кв. м. тераса на апартамента на 5-ти етаж. Имаме разрешение от етажната собственост за покриване на терасата, във връзка с течове. Но един от съседите счита, че не трябва да се покрива и казва, че ще пусне жалба в случай, че се покрие. В тази връзка, 2 от семействата искат да платят за покриването, но да е законно. За целта е необходимо с проект да се мине в общината, но има ли основания след това да бъде обжалвано. Все пак става въпрос за 85 кв. м и цена над 25 хиляди лв., които ще се вложат."
"Семейно право","Бащата на детето ми има ли законово право да ме задължи да живея в града, в който е той ? Нямаме брак. Искам да се изнеса с детето, заплашва, че ще подаде жалба за отвличане и ще ме съди за родителски права, защото отдалечавам детето от него"
"Международно право","Сключих брак с италиански гражданин, временно пребиваващ в България, подписахме в италианска община."
"Гражданско право","Срокът за придобиване собственост по давност се определя от характера на владението и вещта. Общият давностен срок за придобиване на недвижим имот е 10 години, когато упражняването на владение върху недвижимият имот е добросъвестно."
"Гражданско право","Добросъвестното владеене е придобиване собственост по давност, при което имотът се владее от едно лице на правно основание. Това правно основание може да е договор, нотариален акт, друг документ, годно да направи владелеца собственик."
"Изпълнително производство","Публична продан от ЧСИ на единствено жилище заради бърз кредит"
"Изпълнително производство","Известно е, че публична продан на единствено жилище не може да има поради защитата, която законът предоставя на длъжника. Законодателят е предвидил правило, че изпълнението не може да бъде насочено върху  жилището на длъжника, ако той и никой от членовете на семейството му, с които живее заедно, нямат друго жилище."
"Изпълнително производство","Това правило обаче не е абсолютно. То отпада ако длъжникът сам, по своя воля, се откаже да се ползва от тази благоприятна законодателна защита. А длъжникът се отказва ако ипотекира единствения си имот. Тоест в случай, че длъжник по договор за паричен заем ипотекира единственото си жилище, като обезпечение на кредита, жилището макар и единствено може да се изнесе на публична продан и да бъде продадено от съдебния изпълнител за погасяване на задълженията му към кредиторите – взискатели по изпълнителни дела."
"Изпълнително производство","спиране на публична продан до приключване на делото и спасяване от продажба на единствено жилище"
"Изпълнително производство","В продължение на няколко години работодателят на длъжника бе превеждал редовно част от заплата му по сметката на ЧСИ. Освен това клиентът ми бе погасявал кредита и с допълнителни вноски. Така реално е изплатил главницата по кредита и доста над нея под формата на лихва."
"Изпълнително производство","По заповед за кредитора-взискател по изпълнителното дело и въз основа на изпълнителния лист и договора за учредяване на договорна ипотека върху имота Частният съдебен изпълнител бе изнесъл единственото жилище на клиента ми на публична продан"
"Договорно право","За обезпечение на заема клиентът ми бе ипотекирал единственото си жилище и бе издал запис на заповед. Тоест фирмата за бързи кредити умело се бе възползвала от неговото притеснено от финансова гледна точка състояние, от доверчивостта му и липсата на правни знания. В резултат на това договорът за заем бил подписан при убийствени за длъжника условия."
"Изпълнително производство","За да ви търси съдебен изпълнител, е нужно преди това да сте осъдени с влязло в сила съдебно решение или заповед за изпълнение, въз основа на които да е издаден изпълнителен лист."
"Изпълнително производство","С този изпълнителен лист трябва да се образува срещу вас изпълнително дело."
"Медицинско право","Тенденциите показват, че пациентите все повече търсят правата си и не се притесняват да завеждат искове срещу болниците."
"Медицинско право","Болниците са предпочитан ответник, макар че по закон те не са единствените лица, които биха отговаряли в ситуация, в която има някакъв проблем в лечението и пациентът е останал недоволен. Разбира се, самият лекар или съответният медицински специалист, който е предоставил здравната услуга, също отговаря и той също е потенциален ответник в едно такова дело."
