Name,Content
Екологично право,"Изготвяне на информация (искане) за преценяване на необходимостта от оценка на въздействието върху околната среда (ОВОС) съгл. Приложение 2 към чл. 6 от Наредбата за условията и реда за извършване на оценка на въздействието върху околната среда на инвестиционни предложения за строителство, дейности и технологии."
Екологично право,"Оценка на въздействието на различни обекти върху околната среда: изготвяне на доклади по ОВОС;"
Екологично право,"Искане за преценяване на необходимостта от извършване на ОВОС."
Екологично право,"Информация и оценка, изискваща се по чл. 99б, ал. 1 от Закона за опазване на околната среда."
Екологично право,"Искане за преценяване необходимостта от извършване на екологична оценка (ЕО)."
Екологично право,"Оценка за възможни случаи на непосредствена заплаха за екологични щети и на случаи на причинени екологични щети."
Екологично право,"План за собствен мониторинг по компоненти на околната среда (въздух, води, почви, шум)."
Екологично право,"Доклад за дейностите, извършени съгласно плановете за собствен мониторинг по компоненти на околната среда."
Екологично право,"Заявление за издаване на разрешение за извършване на дейности по третиране на отпадъци по чл. 35 от Закона за управление на отпадъците."
Екологично право,"Заявление за извършване на регистрация и издаване на регистрационен документ за извършване на дейности по третиране на отпадъци по чл. 35 от Закона за управление на отпадъците."
Екологично право,"Заявление за изменение и/или допълнение на регистрационен документ за извършване на дейности по третиране на отпадъци по чл. 35 от Закона за управление на отпадъците."
Екологично право,"Заявление за вписване, за актуализиране на данни, както и за отписване от регистъра на лицата, извършващи дейности като търговци или брокери на отпадъци."
Екологично право,"Изготвяне на работни листове за класификация на отпадъците и представяне за утвърждаване в РИОСВ."
Екологично право,"Годишни отчети по отпадъци."
Екологично право,"План за управление на строителни отпадъци и отчет за изпълнение на плана."
Екологично право,"Класификация на предприятие/съоръжение по чл. 103, ал. 1 от Закона за опазване на околната среда, в съответствие с критериите на приложение № 3 на същия закон, и изготвяне на доклад от извършената класификация по Приложение № 1 на Наредба за предотвратяване на големи аварии с опасни вещества и ограничаване на последствията от тях."
Екологично право,"доклад за политиката за предотвратяване на големи аварии (ДППГА), включително система за управление на мерките за безопасност (СУМБ)."
Екологично право,"Оценка на риска от големи аварии и ограничаване на последствията за човешкото здраве и околната среда."
Екологично право,"екологичното законодателство и по въпроси, свързани с екологичната отговорност, включително: управление на отпадъците, опазване на въздуха, водите, почвата, околната среда и биологичното ранообразие и защита от шума в околната среда"
Екологично право,"процедури, регламентирани в Закона за опазване на околната среда, Закона за управление на отпадъците, Закона за подземните богатства, Закона за защитените територии, Закона за биологичното разнообразие и подзаконовите нормативни актове към тях"
Екологично право,"Разрешителни за дейности с отпадъци, Лицензи за търговска дейност с отпадъци от черни и цветни метали, процедури по оценка на въздействието върху околната среда, Екологични оценки, Оценки по съвместимост на планове програми и проекти и инвестиционни предложения с предмета и целите на опазване на защитени зони."
Енергийно право,"проекти на документи за клиенти с дейност в сферата на енергетиката и енергиен пазар, включително, но не само, по отношение преценка за съответствие на енергийни проекти"
Енергийно право,"Придобиване на лицензии за търговия с електроенергия"
Енергийно право,"анализ и консултация по всички етапи и части от проектирането на електроцентрали с възобновяеми енергийни източници, включително при вятърни, фотоволтаични и водноелектрически централи, консултиране по всички въпроси, касаещи тарифите за изкупуване на електроенергия"
Енергийно право,"Придобиване на енергийни обекти, централи и проекти"
Енергийно право,"Водене на преговори и изготвяне на проекти на договори за изграждане на електрически централи и Договори за експлоатация и поддръжка; договор за присъединяване към електропреносната мрежа; договори за изкупуване на електрическа енергия"
Енергийно право,"Проблеми, свързани с изместване или изкупуване на енергийни съоръжения; заплащане на обезщетение за използването им от страна на енергийните дружества"
Енергийно право,"документация за финансиране изграждането на енергийни обекти и централи"
Енергийно право,"развитие, изграждане, присъединяване към мрежата и експлоатация на енергийни обекти"
Енергийно право,"Лицензионни процедури за търговци и производители на електроенергия (включително от възобновяеми енергийни източници)"
Енергийно право,"Консултации относно регулаторните задължения на различните пазарни участници съгласно енергийното законодателство"
Енергийно право,"Съдействие на пазарни участници във връзка с търговия на Българската независима енергийна борса (БНЕБ)"
Енергийно право,"Изготвяне и договаряне на договори за покупко-продажба на електрическа енергия и всички видове договори между участниците на пазара"
Енергийно право,"търговия с електрическа енергия и енергийни деривативни инструменти"
Енергийно право,"Представителство по енергийни спорове"
Енергийно право,"Правни консултации във връзка с всички аспекти на търговията с природен газ и петролни продукти"
Енергийно право,"проекти, свързани с електричество, нефт и газ, слънчева, вятърна и водна енергия. "
Енергийно право,"потребителски или търговски казуси относно неправилно или неточно измерване на електрическа енергия в обекти на клиенти"
Енергийно право,"изместване или изкуване на енергийни съоръжения, както и заплащане на обезщетение за използването им от страна на енергийните дружества"
Енергийно право,"доставката на електрическа енергия на свободен и регулиран пазар, както на потребителите, които са присъединени на високо и средно напрежение към електропреносната или съответно електроразпределителната мрежа, така и на тези, които са присъединени на ниво ниско напрежение"
Енергийно право,"мрежови оператори и търговци на електрическа енергия, между търговци и потребители на електрическа енергия, както и между различните участници на пазара на електрическа енергия."
Енергийно право,"възстановяване на стари партиди, нови присъединявания към електрическата мрежа"
Енергийно право,"инвестициите в сектора на енергетиката и възобновяемите източници, включително анализ на действащите национални закони и европейски регламенти, свързани с изграждането, присъединяването и лицензирането на енергийни проекти, както и последващи промени в тях"
Енергийно право,"управление и контрол на целия процес по реализация на енергиен проект"
Енергийно право,"процедури за издаване на разрешения и лицензии за производство и търговия с електроенергия и газ, за извършване на дейност като координатор на балансиращи групи, даване на концесии"
Енергийно право,"представителство в преговорите и изготвяне договорите за придобиването на енергийни  проекти и работещи предприятия"
Енергийно право,"представителство в обществени обсъждания, срещи и открити заседания на компетентните органи, представителство пред регулаторни органи и държавна администрация, включително, но не само, пред Комисията за Енергийно и Водно Регулиране, Фонд „Сигурност на електроенергийната система“, Комисия за финансов надзор, „Национална електрическа компания“ ЕАД, „Електроенергиен системен оператор“ ЕАД, електроразпределителни дружества, търговци и доставчици на електроенергия, координатори на балансиращи групи, енергийна и газова борса"
Енергийно право,"уреждането на отношенията на клиентите с енергийните предприятия за присъединяване към преносната и разпределителните мрежи, изкупуване на енергийни обекти и съоръжения"
Застрахователно право,"обезщетения при ПТП и трудова злополука "
Застрахователно право,"обезщетенията за неимуществени вреди при ПТП и трудова злополука"
Застрахователно право,"застрахователно обезщетение"
Застрахователно право,"Пострадалите в трудова злополука имат право на обезщетение от работодателя дори да нямат застраховка. Предпоставка за това е признаването на злополуката като трудова по надлежния ред от НОИ. Правото на обезщетение е лично и принадлежи на пострадалия ако злополуката е довела до временна неработоспособност (болничен) или  трайно намалена работоспособност (инвалидизация) 50 и над 50 на сто. Когато инцидентът е причинил смъртта на работника/служителя право на обезщетение имат близките му."
Застрахователно право,"Отговорността на работодателя е налице независимо от това, дали негов орган или друг негов работник или служител имат вина за настъпването на злополуката."
Застрахователно право,"В случай, че пострадалия е получил плащане по застраховка ,,Трудова злополука’’ обезщетението от работодателя ще бъде намалено със сумата, изплатена по застраховката ако тя е била за сметка на работодателя."
Застрахователно право,"Работодателят отговаря за претърпените от служителя неимуществени вреди – болките и страданията му, както и имуществените такива – разходи за лечение, лекарства, медицински консумативи, разлика в заплатата и обезщетението от НОИ"
Застрахователно право,"На практика, рядко работодателите изплащат обезщетение за трудова злополука по доброволен ред на служителите си. Независимо от това, дори трудовото правоотношение да е прекратено можете да претендирате обезщетението по съдебен ред в рамките на 3 години от датата на злополуката."
Застрахователно право,"Всеки пострадал при ПТП или катастрофа, освен виновния водач има право на обезщетение за неимуществени вреди, което е дължимо от застрахователя по гражданска отговорност на отговорния за катастрофата."
Застрахователно право,"Всеки пострадал, независимо дали е пешеходец, колоездач, пътник, шофьор на МПС (извън виновния водач) има право да получи такова обезщетение. В случай, че лицето е починало вследствие на ПТП-то, това право имат неговите близки(съпруг/а, родители и деца), включително лице живяло във фактическо съжителство с починалия, като всеки от тях поотделно има право да получи обезщетение."
Застрахователно право,"Когато виновният водач няма валидно сключена застраховка „Гражданска отговорност“ , когато е неизвестен, чужд гражданин или застрахован при чуждестранен Застраховател или ПТП е настъпило на територията на друга държава пострадалото лице също има право на обезщетение."
Застрахователно право,"законодателството в сферата на застраховането и общите условия по доброволните застраховки"
Застрахователно право,"Детайлно познаване на практиките при всеки един застраховател при разглеждането на претенции на пострадали при ПТП, възможностите за сключване на споразумение"
Застрахователно право,"всички видове увреждания на здравето вследствие на ПТП"
Застрахователно право,"всички видове увреждания на здравето вследствие на катастрофа"
Застрахователно право,"граждански дела срещу застрахователи – механизъм на ПТП или катастрофа, доказване на болки и страдания"
Застрахователно право,"сключваме застрахователна полица, очакваме да придобием спокойствие поради факта, че щетите ще бъдат покрити в случай, че претърпите загуба или нараняване на вас или на член от семейството, имуществени щети или други форсмажорни ситуации. Понякога обаче могат да възникнат ситуации, при които вашата застрахователна компания да откаже да покрие вашата претенция."
Застрахователно право,"Ако сте предявили застрахователна претенция и тя е била отказана от вашата застрахователна компания"
Застрахователно право,"общ застрахователен спор, като например претенция с жилищна застраховка. Когато дойде време да заявите застрахователно обезщетение"
Застрахователно право,"водене на застрахователни дела по всички видове застрахователни договори."
Застрахователно право,"Застрахователното право включва в себе си сложните правоотношения, които се развиват по договор за застраховка, между застрахования и застрахователя, както и между трети лица."
Застрахователно право,"сключване на договор за застраховка, като ви консултираме за общите му условия, промяна на някои реквизити в самата полица и изясняване на покритията по вашите застрахователни договори, така и при последващ проблем с настъпило застрахователно събитие. Не се колебайте да се свържете с вашия адвокат, веднага след настъпване на събитието или при отказ за изплащане на застрахователно обезщетение."
Застрахователно право,"Сключване на застрахователен договор"
Застрахователно право,"Сключване на застраховка"
Застрахователно право,"Отказ от плащане на щета по заастраховка"
Застрахователно право,"Застрахователният договор е двустранен, възмезден и алеаторен. Тоест по него една от страните не е наясно, с това което ще получи. Престацията на застрахователя към застрахования зависи от трето несигурно събитие, наречено застрахователно събитие. За да възникне отговорност за застрахователя по договора за застраховка е необходимо застрахователното събитие да представлява покрит договорен риск."
Застрахователно право,"Често застрахователните договори са придружени от дълги общи условия като неразделна част. При сключване на застрахователен договор е необходимо изрично и внимателно да се разгледат всички разпоредби на общите условия към него, защото именно там са изброени покритите рискове и всички останали договорки, които биха могли да изключат или да ограничат отговорността на застрахователя при настъпване на застрахователното събитие. Доверете се на опитен адвокат преди сключване на вашата застраховка."
Застрахователно право,"Застрахователните договори могат да бъдат задължителни като Застраховка гражданска отговорност или по желание на страните като застраховка автокаско. Задължителната застраховка гражданска отговорност на автомобилистите е нормативно определена в Кодекса на застраховането  за задължителното застраховане по застраховки „Гражданска отговорност“ на автомобилистите и „Злополука“ на пътниците в средствата за обществен превоз."
Застрахователно право,"отговорност на застрахователя при причинени от застрахования щети на трети лица по време на управлението на МПС. Ако тази застраховка не бе задължителна, всеки, който причини другиму щета, със своето МПС, щеше да е лично отговорен, а ако той няма финансова възможност да покрие тези щети, това би значело масово не обезщетяване на множество пострадали."
Застрахователно право,"задължителния характер на застраховката гражданска отговорност е възможно лице, което в нарушение на закона, тоест не е сключило застраховка, да причини щети на трети лица. За тези случаи е създадено юридическо лице „Гаранционен фонд“, от който се изплащат обезщетения на лица по задължителните застраховки „Гражданска отговорност“ на автомобилистите и „Злополука“ на пътниците в обществения транспорт."
Застрахователно право,"Дела за застраховки Автокаско"
Застрахователно право,"делата по застраховки Автокаско. т. нар. Автокаско, представлява застраховка на моторно превозно средство, която покрива възможни възникнали щети, през времето на договора, от различни застрахователни рискове."
Застрахователно право,"Застрахователите в България имат практиката да отказват изплащане на застрахователно обезщетение, само на основание, че настъпилите щети не могат да бъдат получени в следствие на така декларираните данни от застрахования. С постановяването на отказ, застрахователната компания не се освобождава от задължението си да изплати застрахователно обезщетение. Тя просто заявява едностранно, че не желае да извърши доброволно плащане по заведената щета."
Застрахователно право,"съдебен процес срещу отказ за изплащане на застрахователно обезщетение, в тежест на застрахования ищец е да докаже, че е имал валидно сключен застрахователен договор, собственост върху застрахованото МПС, реалната стойност на щетите, както и настъпването на застрахователното събитие. В тежест на ответника застраховател ще бъде доказването на причината за отказа, а именно че фактическата обстановка на настъпване на събитието не съответства на декларираната."
Застрахователно право,"Тоест застрахователната компания следва да докаже твърдяното несъответствие, твърдяната измама в обстоятелствата или неправилното деклариране на фактическата обстановка при настъпване на застрахователното събитие. Ако застрахователят не успее да представи относими доказателства за тези факти по време на съдебния процес, ще имаме едно успешно исково производство и следва застрахования да получи дължимото застрахователно обезщетение"
Застрахователно право,"Дела по застраховка трудова злополука"
Застрахователно право,"Застраховката трудова злополука, както застраховката живот за лични застраховки. Тоест застраховат се физически лица, а не имущество, както е при имуществените застраховки"
Застрахователно право,"Застрахователният договор от тип трудова злополука може да покрива различни застрахователни рискове като смърт, временна или постоянна неработоспособност, в следствие на трудова злополука. Тя може да се комбинира със застраховка общо заболяване, която покрива рискове от професионални болести, които са изчерпателно изброени в общите условия на застрахователния договор."
Застрахователно право,"При този вид застраховка е важно да се докаже трудова злополука, тъй като не всяко събитие, което може да доведе до смърт, временна или постоянна неработоспособност, ще се счита за трудова злополука. Този вид застрахователно събитие най-често се констатира с акт на органите на Изпълнителна агенция Главна инспекция по труда."
Застрахователно право,"Трудова е злополуката, която се е случила през работно време, както и в обедната почивка, както и по път към работното място или обратно. Следва да се прилага стриктно Наредба за установяване, разследване, регистриране и отчитане на трудовите злополуки."
Застрахователно право,"При отказ на застрахователната компания да изплати обезщетение по настъпило застрахователно събитие, в следствие на трудова злополука, е необходимо да се стартира съдебен процес, чрез който по исков ред да се осъди застрахователя да заплати предвиденото в договора обезщетение. Необходимо е съдействието на добър адвокат в областта на застрахователното и трудово право."
Застрахователно право,"Когато получите отказ от застрахователна компания да ви се изплати обезщетение по заявена от вас щета е наложително да заведете съдебно дело, в което да стане видно, че отказът е незаконен и не може да породи правни последици за вас. По този начин вие ще осъдите застрахователя да ви заплати цялата полагаща ви се сума, заедно с дължимите ви лихви."
Застрахователно право,"Застрахователните компании в България имат практиката да заплащат прекалено занижени обезщетения по застраховки гражданска отговорност. Сумата, която ви е заплатане трябва да бъде достатъчна за отстраняването на всички щети по начина, по който са били преди увреждането. Ако ви е платено по-малко, трябва да се заведе гражданско дело срещу застрахователя, в което да се изиска да ви бъде доплатен остатъка. По този начин можете да си получите парите, заедно с изтеклите законни лихви."
Застрахователно право,"съществуват много и разнообразни видове застраховки – застраховка живот, застраховка имущество, гражданска отговорност, каско и много други."
Застрахователно право,"Застраховането е жизнена необходимост и предлага защита от настъпването на негативно отразяващи се на живота ни събития."
Застрахователно право,"С помощта на застраховката гражданите си гарантират обезщетение при настъпване на неблагоприятни последици от различно естество."
Застрахователно право,"Застрахователните правоотношения съвсем не са толкова ясни и прости, колкото изглеждат."
Застрахователно право,"Изобщо не са редки случаите, когато застрахователната компания отказва да изпълни задълженията, които е поела по застрахователния договор и отказва да изплати сумата за обезщетението, което се полага на пострадалият гражданин."
Застрахователно право,"Това налага в отношенията със застрахователите гражданите да ползват услугите на опитен адвокат по застрахователно право."
Застрахователно право,"Застрахователната компания отказва да заплати застрахователното обезщетение, позовавайки се на различни клаузи в сключения договор."
Застрахователно право,"Застрахователят оценява щетата в много по-нисък от реалният размер"
Застрахователно право,"Застрахователната компания неоснователно бави процедурите по оценка и сроковете за изплащане на обезщетението"
Застрахователно право,"Застрахователната компания отказва да признае настъпването на застрахователното събитие"
Застрахователно право,"Когато клиентът се съмнява в изгодността на застрахователния договор и същия съдържа клаузи, които практически изключват заплащането на обезщетение при редица събития."
Застрахователно право,"Съдебните дела срещу застрахователи са сложна процедура изискваща специфични познания."
Застрахователно право,"консултация по пълната гама от въпроси в областта на застрахователното право"
Застрахователно право,"преговори със застрахователните компании за извънсъдебно решаване на възникналите спорове"
Застрахователно право,"Сключването на застрахователен договор има за основна цел застраховане на определен риск – евентуалното настъпване на бъдещо несигурно събитие, чиито правни последици, като вреди например, да бъдат покрити от застрахователя, срещу насрещното задължение на застрахования да заплати цената на застраховката или така наречената премия."
Застрахователно право,"Някои от застраховките са задължителни по закон (например задължителната застраховка на автомобилистите „Гражданска отговорност“, застраховка „Злополука“ на пътниците в обществените превозни средства и такситата, застраховка „Професионална отговорност“ на някои категории професии и т.н.), докато други са доброволни такива – например застраховка на недвижимо имущество, необрани насаждения, автомобилна застраховка „Каско“, застраховка „Злополука“, застраховка „Финансова отговорност“ за кредитополучители, пенсионни застраховки със спестовен характер"
Застрахователно право,"За съжаление, в обществения живот често възниква парадокса, че е налице валидно сключен застрахователен договор, налице е настъпило застрахователно събитие, но въпреки това, по една или друга причина, застрахователят отказва изплащането на застрахователно обезщетение, или изплаща същото в намален размер, който не покрива действителните щети."
Застрахователно право,"Застраховка Гражданска отговорност и Каско"
Застрахователно право,"Предназначението на застраховката Гражданска отговорност е да покрие отговорността на водач на МПС виновно причинил вреди другиму, а на „Каско“ – да обхване по-голям обем от риск, поради което покрива допълнителни случаи на застрахователни събития, довели до щети, включително такива при които извършителят е неизвестен или вредите са причинени от самият застрахован."
Застрахователно право,"Ако Вие сте пострадал от ПТП, имате право на обезщетение от застрахователя по Гражданската отговорност на пострадалия (или от собствената Ви застраховка Каско, ако такава е сключена)."
Застрахователно право,"Отговорността на застрахователя бива два вида – имуществена – за нанесени материални щети, напр. по превозното средство, и неимуществена – за болки и страдания, в случай на пострадали хора."
Застрахователно право,"масова практика на застрахователите в България е да се определят занижени размери на застрахователното обезщетение, които не са достатъчни да покрият причинените вреди в цялост или директно да се откаже изплащането на обезщетение."
Застрахователно право,"При имуществени вреди, съгласно закона и съдебната практика, Вие имате право да получите от застрахователя като обезщетение действителната стойност, необходима за възстановяване на причинените вреди, определена като реалната пазарна стойност на увредената вещ към датата на събитието."
Застрахователно право,"Що се отнася до обезщетението за неимуществени вреди – болки и страдания, то се определя по справедливост, вземайки предвид степента и вида на уврежданията. За съжаление, нравствената категория „справедливо обезщетение“, от гледна точка на застрахователя и на увредения, често се различава драстично."
Застрахователно право,"Застраховка на кредит"
Застрахователно право,"Често при теглене на банков заем се подписва застраховка към договора за кредит, която гарантира, че в определени хипотези на настъпване на бъдещо неблагоприятно за кредитополучателя събитие – напр. безработица, инвалидност, смърт и др., застрахователят ще поеме изплащането на кредитните вноски."
